Unnamed: 0,Crop,N,P,K,pH,rainfall,temperature,Season,Crop_Family
84199,moong,20,40,20,5.54,34.81,34.66666667,Zaid,Fabaceae
53801,barley,70,40,45,5.52,19.38,22.766,Rabi,Poaceae
28584,rice,80,40,40,5.4,607.48,26.36666667,Kharif,Poaceae
91639,maize,80,40,20,5.34,34.81,34.66666667,Kharif,Poaceae
2504,maize,80,40,20,5.58,207.55,26.43333333,Kharif,Poaceae
77315,maize,80,40,20,5.46,579.75,34.01,Kharif,Poaceae
62308,wheat,60,30,30,6.8,75.32,22.676,Rabi,Poaceae
82984,rice,80,40,40,5.56,1145.22,28.5,Kharif,Poaceae
37179,rapeseed,50,40,20,5.1,19.38,22.766,Rabi,Brassicaceae
18005,maize,80,40,20,5.34,288.3,25.46,Kharif,Poaceae
22374,sunflower,50,60,30,5.48,167.38,23.56,Zaid,Asteraceae
49654,onion,120,60,65,6.16,1026.64,29.18636364,Rabi,Amaryllidaceae
84935,sweetpotato,90,20,120,5.12,579.75,34.01,Rabi,Convolvulaceae
67268,soyabean,20,60,20,5.58,607.48,26.36666667,Kharif,Fabaceae
96211,moong,20,40,20,5.46,1011.49,30.43,Zaid,Fabaceae
61528,coriander,10,20,20,6.48,884.5,27.65454545,Rabi,Apiaceae
23076,coriander,10,20,20,6.34,884.5,27.65454545,Rabi,Apiaceae
30681,maize,80,40,20,5.42,579.75,34.01,Kharif,Poaceae
15621,rapeseed,50,40,20,5.06,19.38,22.766,Rabi,Brassicaceae
38644,moong,20,40,20,5.68,34.81,34.66666667,Zaid,Fabaceae
33261,ragi,50,40,20,5.44,1151.02,28.03333333,Kharif,Poaceae
89314,jowar,80,40,40,5.46,70.11,25.6,Kharif,Poaceae
42003,wheat,60,30,30,6.7,15.34,27.276,Rabi,Poaceae
8979,rapeseed,50,40,20,5.12,19.38,22.766,Rabi,Brassicaceae
82930,rice,80,40,40,5.66,1145.22,28.5,Kharif,Poaceae
58555,rapeseed,50,40,20,5.14,199.2125,21.3,Rabi,Brassicaceae
3957,moong,20,40,20,5.66,34.81,34.66666667,Zaid,Fabaceae
91415,moong,20,40,20,5.44,34.81,34.66666667,Zaid,Fabaceae
26318,sunflower,50,60,30,5.42,1151.02,28.03333333,Zaid,Asteraceae
25193,rice,80,40,40,5.52,127.68,20.8,Kharif,Poaceae
29200,horsegram,20,60,20,6.04,1145.22,28.5,Kharif,Fabaceae
50600,sweetpotato,90,20,120,5.02,421.14,28.50727273,Rabi,Convolvulaceae
23126,horsegram,20,60,20,5.88,297.66,29.56666667,Kharif,Fabaceae
598,maize,80,40,20,5.34,840.46,33.58333333,Kharif,Poaceae
67953,rapeseed,50,40,20,5.0,167.38,23.56,Rabi,Brassicaceae
19474,potato,180,60,90,4.86,810.26,29.95636364,Rabi,Solanaceae
88039,potato,180,60,90,5.14,199.2125,21.3,Rabi,Solanaceae
6568,barley,70,40,45,5.44,240.1,10.38,Rabi,Poaceae
17434,barley,70,40,45,5.58,75.32,22.676,Rabi,Poaceae
63312,jowar,80,40,40,5.62,288.3,25.46,Kharif,Poaceae
7479,soyabean,20,60,20,5.32,1011.49,30.43,Kharif,Fabaceae
75638,rice,80,40,40,5.56,411.52,34.73,Kharif,Poaceae
7834,soyabean,20,60,20,5.5,607.48,26.36666667,Kharif,Fabaceae
90286,onion,120,60,65,5.92,556.2,28.54545455,Rabi,Amaryllidaceae
43079,jowar,80,40,40,5.6,1246.715,22.6,Kharif,Poaceae
90987,coriander,10,20,20,6.4,884.5,27.65454545,Rabi,Apiaceae
9258,maize,80,40,20,5.32,510.05,33.37333333,Kharif,Poaceae
50609,rice,80,40,40,5.5,331.88,35.34666667,Kharif,Poaceae
89575,maize,80,40,20,5.68,207.55,26.43333333,Kharif,Poaceae
12606,moong,20,40,20,5.66,331.88,35.34666667,Zaid,Fabaceae
27831,sweetpotato,90,20,120,5.02,1111.68,28.64818182,Rabi,Convolvulaceae
87729,coriander,10,20,20,6.32,1603.2375,22.89090909,Rabi,Apiaceae
65716,horsegram,20,60,20,6.12,199.2125,21.3,Kharif,Fabaceae
1297,maize,80,40,20,5.42,810.26,29.95636364,Kharif,Poaceae
50279,barley,70,40,45,5.68,94.02,22.38,Rabi,Poaceae
76914,onion,120,60,65,5.92,34.81,34.66666667,Rabi,Amaryllidaceae
27379,moong,20,40,20,5.58,199.2125,21.3,Zaid,Fabaceae
6702,sunflower,50,60,30,5.52,1246.715,22.6,Zaid,Asteraceae
96469,barley,70,40,45,5.58,73.47,23.562,Rabi,Poaceae
49563,coriander,10,20,20,6.4,1026.64,29.18636364,Rabi,Apiaceae
67284,maize,80,40,20,5.5,70.11,25.6,Kharif,Poaceae
6517,potato,180,60,90,5.04,664.94,22.03333333,Rabi,Solanaceae
96653,coriander,10,20,20,6.42,1111.68,28.64818182,Rabi,Apiaceae
33675,rice,80,40,40,5.52,664.94,22.03333333,Kharif,Poaceae
78141,rice,80,40,40,5.6,152.54,22.28,Kharif,Poaceae
71348,wheat,60,30,30,6.8,87.2,23.106,Rabi,Poaceae
24113,potato,180,60,90,4.84,689.88,29.03727273,Rabi,Solanaceae
27820,ragi,50,40,20,5.46,1011.49,30.43,Kharif,Poaceae
27794,jowar,80,40,40,5.58,73.47,23.562,Kharif,Poaceae
17033,maize,80,40,20,5.32,75.32,22.676,Kharif,Poaceae
57686,potato,180,60,90,4.88,1299.26,26.51818182,Rabi,Solanaceae
13036,soyabean,20,60,20,5.38,1246.715,22.6,Kharif,Fabaceae
53468,horsegram,20,60,20,6.06,167.38,23.56,Kharif,Fabaceae
59988,sunflower,50,60,30,5.36,37.09,27.96666667,Zaid,Asteraceae
69782,coriander,10,20,20,6.34,689.88,29.03727273,Rabi,Apiaceae
96651,rapeseed,50,40,20,5.12,73.47,23.562,Rabi,Brassicaceae
25810,ragi,50,40,20,5.46,840.46,33.58333333,Kharif,Poaceae
32042,rice,80,40,40,5.44,127.68,20.8,Kharif,Poaceae
67947,wheat,60,30,30,6.4,113.7,30.26666667,Rabi,Poaceae
16316,sunflower,50,60,30,5.46,297.66,29.56666667,Zaid,Asteraceae
73275,rice,80,40,40,5.6,1246.715,22.6,Kharif,Poaceae
90470,potato,180,60,90,4.94,556.2,28.54545455,Rabi,Solanaceae
60414,maize,80,40,20,5.44,207.55,26.43333333,Kharif,Poaceae
60838,rice,80,40,40,5.68,113.7,30.26666667,Kharif,Poaceae
98099,soyabean,20,60,20,5.4,1875.6,20.1,Kharif,Fabaceae
24266,maize,80,40,20,5.42,1110.78,25.66666667,Kharif,Poaceae
53230,maize,80,40,20,5.54,1145.22,28.5,Kharif,Poaceae
42728,potato,180,60,90,5.0,1603.2375,22.89090909,Rabi,Solanaceae
67874,rapeseed,50,40,20,4.84,167.38,23.56,Rabi,Brassicaceae
94400,onion,120,60,65,6.12,810.26,29.95636364,Rabi,Amaryllidaceae
85775,maize,80,40,20,5.46,654.34,29.26666667,Kharif,Poaceae
83249,rapeseed,50,40,20,4.9,19.38,22.766,Rabi,Brassicaceae
73203,onion,120,60,65,5.9,199.2125,21.3,Rabi,Amaryllidaceae
74013,rice,80,40,40,5.4,1011.49,30.43,Kharif,Poaceae
93951,rice,80,40,40,5.58,840.46,33.58333333,Kharif,Poaceae
17096,soyabean,20,60,20,5.42,579.75,34.01,Kharif,Fabaceae
83212,soyabean,20,60,20,5.4,510.05,33.37333333,Kharif,Fabaceae
60529,moong,20,40,20,5.36,113.7,30.26666667,Zaid,Fabaceae
29233,rice,80,40,40,5.68,1145.22,28.5,Kharif,Poaceae
62720,coriander,10,20,20,6.32,689.88,29.03727273,Rabi,Apiaceae
4689,rapeseed,50,40,20,4.9,1501.98,25.81818182,Rabi,Brassicaceae
62300,jowar,80,40,40,5.56,579.75,34.01,Kharif,Poaceae
98743,rapeseed,50,40,20,4.82,75.32,22.676,Rabi,Brassicaceae
92111,rapeseed,50,40,20,4.84,75.32,22.676,Rabi,Brassicaceae
9590,coriander,10,20,20,6.56,884.5,27.65454545,Rabi,Apiaceae
99083,wheat,60,30,30,6.4,75.32,22.676,Rabi,Poaceae
46089,wheat,60,30,30,6.3,19.38,22.766,Rabi,Poaceae
44197,tomato,100,40,90,6.02,1111.68,28.64818182,Zaid,Solanaceae
50941,horsegram,20,60,20,5.98,1246.715,22.6,Kharif,Fabaceae
54725,potato,180,60,90,5.0,942.8,28.99454545,Rabi,Solanaceae
41116,potato,180,60,90,4.82,1026.64,29.18636364,Rabi,Solanaceae
31026,sunflower,50,60,30,5.62,1110.78,25.66666667,Zaid,Asteraceae
47477,rice,80,40,40,5.5,579.75,34.01,Kharif,Poaceae
91879,garlic,50,10,60,5.38,75.32,22.676,Rabi,Amaryllidaceae
45668,onion,120,60,65,6.04,1426.3,26.73636364,Rabi,Amaryllidaceae
35412,ladyfinger,80,10,40,6.36,1111.68,28.64818182,Zaid,Malvaceae
11337,potato,180,60,90,4.96,2169.32,23.73636364,Rabi,Solanaceae
27989,onion,120,60,65,6.12,1111.68,28.64818182,Rabi,Amaryllidaceae
38553,onion,120,60,65,6.1,98.94,25.574,Rabi,Amaryllidaceae
5964,rapeseed,50,40,20,5.14,87.2,23.106,Rabi,Brassicaceae
60468,rapeseed,50,40,20,5.04,167.38,23.56,Rabi,Brassicaceae
41031,sweetpotato,90,20,120,5.18,1026.64,29.18636364,Rabi,Convolvulaceae
2851,moong,20,40,20,5.68,535.78,27.22727273,Zaid,Fabaceae
68270,rapeseed,50,40,20,4.94,19.38,22.766,Rabi,Brassicaceae
47967,wheat,60,30,30,6.9,75.32,22.676,Rabi,Poaceae
37119,moong,20,40,20,5.56,510.05,33.37333333,Zaid,Fabaceae
63792,rapeseed,50,40,20,4.94,127.68,20.8,Rabi,Brassicaceae
57540,moong,20,40,20,5.42,94.02,22.38,Zaid,Fabaceae
63682,rice,80,40,40,5.62,1543.76,27.33333333,Kharif,Poaceae
56380,wheat,60,30,30,6.8,241.78,1.18,Rabi,Poaceae
59665,rice,80,40,40,5.44,1011.49,30.43,Kharif,Poaceae
36789,onion,120,60,65,6.1,1426.3,26.73636364,Rabi,Amaryllidaceae
96129,sweetpotato,90,20,120,4.9,1111.68,28.64818182,Rabi,Convolvulaceae
68559,sweetpotato,90,20,120,5.04,884.5,27.65454545,Rabi,Convolvulaceae
40938,moong,20,40,20,5.56,98.98,34.92333333,Zaid,Fabaceae
66391,rapeseed,50,40,20,4.82,73.47,23.562,Rabi,Brassicaceae
20770,jowar,80,40,40,5.42,73.47,23.562,Kharif,Poaceae
17289,ragi,50,40,20,5.64,75.32,22.676,Kharif,Poaceae
74483,barley,70,40,45,5.4,73.47,23.562,Rabi,Poaceae
14115,soyabean,20,60,20,5.54,1011.49,30.43,Kharif,Fabaceae
5246,potato,180,60,90,4.98,2169.32,23.73636364,Rabi,Solanaceae
57641,rice,80,40,40,5.5,1151.02,28.03333333,Kharif,Poaceae
19434,onion,120,60,65,6.18,810.26,29.95636364,Rabi,Amaryllidaceae
66477,garlic,50,10,60,5.5,1111.68,28.64818182,Rabi,Amaryllidaceae
69787,soyabean,20,60,20,5.64,579.75,34.01,Kharif,Fabaceae
22223,onion,120,60,65,6.14,1426.3,26.73636364,Rabi,Amaryllidaceae
40980,maize,80,40,20,5.38,87.2,23.106,Kharif,Poaceae
24410,wheat,60,30,30,6.6,169.82,14.6,Rabi,Poaceae
32280,rapeseed,50,40,20,5.1,127.68,20.8,Rabi,Brassicaceae
47142,cucumber,60,60,85,6.48,942.8,28.99454545,Zaid,Cucurbitaceae
97284,maize,80,40,20,5.6,167.38,23.56,Kharif,Poaceae
21276,garlic,50,10,60,5.36,1111.68,28.64818182,Rabi,Amaryllidaceae
1053,garlic,50,10,60,5.56,1026.64,29.18636364,Rabi,Amaryllidaceae
33531,jowar,80,40,40,5.42,331.88,35.34666667,Kharif,Poaceae
1224,barley,70,40,45,5.38,87.2,23.106,Rabi,Poaceae
67230,sunflower,50,60,30,5.48,70.11,25.6,Zaid,Asteraceae
74124,maize,80,40,20,5.64,1011.49,30.43,Kharif,Poaceae
11126,onion,120,60,65,6.1,1037.32,28.08181818,Rabi,Amaryllidaceae
93780,barley,70,40,45,5.58,87.2,23.106,Rabi,Poaceae
55347,onion,120,60,65,6.1,689.88,29.03727273,Rabi,Amaryllidaceae
70307,rapeseed,50,40,20,4.94,169.82,14.6,Rabi,Brassicaceae
1399,maize,80,40,20,5.46,810.26,29.95636364,Kharif,Poaceae
84673,barley,70,40,45,5.42,75.32,22.676,Rabi,Poaceae
6148,potato,180,60,90,4.82,810.26,29.95636364,Rabi,Solanaceae
53686,rice,80,40,40,5.32,411.52,34.73,Kharif,Poaceae
89381,moong,20,40,20,5.42,607.48,26.36666667,Zaid,Fabaceae
12586,maize,80,40,20,5.62,331.88,35.34666667,Kharif,Poaceae
55434,rapeseed,50,40,20,5.02,75.32,22.676,Rabi,Brassicaceae
46203,maize,80,40,20,5.34,510.05,33.37333333,Kharif,Poaceae
53427,horsegram,20,60,20,5.96,167.38,23.56,Kharif,Fabaceae
88561,moong,20,40,20,5.42,1011.49,30.43,Zaid,Fabaceae
98958,wheat,60,30,30,6.12,75.32,22.676,Rabi,Poaceae
99520,horsegram,20,60,20,6.1,1110.78,25.66666667,Kharif,Fabaceae
57658,maize,80,40,20,5.58,1151.02,28.03333333,Kharif,Poaceae
6832,onion,120,60,65,6.04,199.2125,21.3,Rabi,Amaryllidaceae
50380,moong,20,40,20,5.36,790.98,30.61666667,Zaid,Fabaceae
21000,rice,80,40,40,5.42,1011.49,30.43,Kharif,Poaceae
6448,potato,180,60,90,5.14,421.14,28.50727273,Rabi,Solanaceae
20255,rice,80,40,40,5.34,157.31,25.83333333,Kharif,Poaceae
76876,barley,70,40,45,5.52,75.32,22.676,Rabi,Poaceae
90061,wheat,60,30,30,6.8,113.7,30.26666667,Rabi,Poaceae
99041,moong,20,40,20,5.44,34.81,34.66666667,Zaid,Fabaceae
31425,ladyfinger,80,10,40,6.58,1037.32,28.08181818,Zaid,Malvaceae
49558,barley,70,40,45,5.68,87.2,23.106,Rabi,Poaceae
36768,ragi,50,40,20,5.4,1145.22,28.5,Kharif,Poaceae
26873,barley,70,40,45,5.42,293.36,14.7,Rabi,Poaceae
79801,rapeseed,50,40,20,5.18,94.02,22.38,Rabi,Brassicaceae
24665,wheat,60,30,30,6.7,152.54,22.28,Rabi,Poaceae
39870,rapeseed,50,40,20,4.9,152.54,22.28,Rabi,Brassicaceae
97754,sweetpotato,90,20,120,4.94,556.2,28.54545455,Rabi,Convolvulaceae
40474,rice,80,40,40,5.4,497.88,25.03333333,Kharif,Poaceae
63638,moong,20,40,20,5.32,127.68,20.8,Zaid,Fabaceae
2330,moong,20,40,20,5.6,607.48,26.36666667,Zaid,Fabaceae
71723,rice,80,40,40,5.44,840.46,33.58333333,Kharif,Poaceae
78575,sweetpotato,90,20,120,4.86,2169.32,23.73636364,Rabi,Convolvulaceae
21641,rice,80,40,40,5.5,702.459,27.23333333,Kharif,Poaceae
12532,rapeseed,50,40,20,5.1,41.3,21.704,Rabi,Brassicaceae
66782,moong,20,40,20,5.34,73.47,23.562,Zaid,Fabaceae
37758,bittergourd,60,10,20,6.46,884.5,27.65454545,Zaid,Cucurbitaceae
52478,maize,80,40,20,5.62,70.11,25.6,Kharif,Poaceae
22803,barley,70,40,45,5.4,19.38,22.766,Rabi,Poaceae
42465,wheat,60,30,30,6.9,122.42,18.58,Rabi,Poaceae
10161,potato,180,60,90,5.16,689.88,29.03727273,Rabi,Solanaceae
2361,moong,20,40,20,5.34,607.48,26.36666667,Zaid,Fabaceae
42421,barley,70,40,45,5.44,122.42,18.58,Rabi,Poaceae
11732,wheat,60,30,30,6.6,87.2,23.106,Rabi,Poaceae
97804,onion,120,60,65,5.86,556.2,28.54545455,Rabi,Amaryllidaceae
64267,maize,80,40,20,5.6,840.46,33.58333333,Kharif,Poaceae
78573,onion,120,60,65,5.82,2169.32,23.73636364,Rabi,Amaryllidaceae
39294,rice,80,40,40,5.4,579.75,34.01,Kharif,Poaceae
38552,maize,80,40,20,5.38,98.94,25.574,Kharif,Poaceae
8074,rice,80,40,40,5.58,702.459,27.23333333,Kharif,Poaceae
84749,coriander,10,20,20,6.58,75.32,22.676,Rabi,Apiaceae
62897,barley,70,40,45,5.66,169.82,14.6,Rabi,Poaceae
55245,jowar,80,40,40,5.46,579.75,34.01,Kharif,Poaceae
22582,jowar,80,40,40,5.48,510.05,33.37333333,Kharif,Poaceae
59394,moong,20,40,20,5.32,1011.49,30.43,Zaid,Fabaceae
41509,barley,70,40,45,5.66,87.2,23.106,Rabi,Poaceae
34122,moong,20,40,20,5.34,1246.715,22.6,Zaid,Fabaceae
29847,sunflower,50,60,30,5.42,297.66,29.56666667,Zaid,Asteraceae
61545,onion,120,60,65,6.02,884.5,27.65454545,Rabi,Amaryllidaceae
3701,sunflower,50,60,30,5.38,98.94,25.574,Zaid,Asteraceae
14268,potato,180,60,90,5.06,1111.68,28.64818182,Rabi,Solanaceae
94268,maize,80,40,20,5.52,1151.02,28.03333333,Kharif,Poaceae
87721,sunflower,50,60,30,5.58,199.2125,21.3,Zaid,Asteraceae
18533,onion,120,60,65,6.18,1026.64,29.18636364,Rabi,Amaryllidaceae
31201,horsegram,20,60,20,5.98,152.54,22.28,Kharif,Fabaceae
76912,maize,80,40,20,5.32,34.81,34.66666667,Kharif,Poaceae
33515,barley,70,40,45,5.66,41.3,21.704,Rabi,Poaceae
72028,moong,20,40,20,5.34,1151.02,28.03333333,Zaid,Fabaceae
80349,garlic,50,10,60,5.68,240.1,10.38,Rabi,Amaryllidaceae
72820,garlic,50,10,60,5.4,516.68,27.86666667,Rabi,Amaryllidaceae
81229,rice,80,40,40,5.38,1997.12,27.0,Kharif,Poaceae
23907,barley,70,40,45,5.66,75.32,22.676,Rabi,Poaceae
66432,sweetpotato,90,20,120,5.02,1111.68,28.64818182,Rabi,Convolvulaceae
84013,moong,20,40,20,5.36,770.44,28.68,Zaid,Fabaceae
1632,maize,80,40,20,5.42,199.2125,21.3,Kharif,Poaceae
20834,garlic,50,10,60,5.44,1111.68,28.64818182,Rabi,Amaryllidaceae
31476,rice,80,40,40,5.5,654.34,29.26666667,Kharif,Poaceae
97607,ragi,50,40,20,5.4,10.265748,25.76,Kharif,Poaceae
55385,jowar,80,40,40,5.4,579.75,34.01,Kharif,Poaceae
22731,wheat,60,30,30,7.0,19.38,22.766,Rabi,Poaceae
84567,moong,20,40,20,5.44,579.75,34.01,Zaid,Fabaceae
48946,potato,180,60,90,4.96,1037.32,28.08181818,Rabi,Solanaceae
37870,tomato,100,40,90,5.94,884.5,27.65454545,Zaid,Solanaceae
66739,garlic,50,10,60,5.62,1111.68,28.64818182,Rabi,Amaryllidaceae
59114,jowar,80,40,40,5.62,1246.715,22.6,Kharif,Poaceae
36352,soyabean,20,60,20,5.58,423.745,22.07,Kharif,Fabaceae
34586,jowar,80,40,40,5.4,1246.715,22.6,Kharif,Poaceae
78460,wheat,60,30,30,6.3,241.78,1.18,Rabi,Poaceae
30823,wheat,60,30,30,6.4,75.32,22.676,Rabi,Poaceae
91793,barley,70,40,45,5.38,75.32,22.676,Rabi,Poaceae
80535,garlic,50,10,60,5.62,1603.2375,22.89090909,Rabi,Amaryllidaceae
12373,maize,80,40,20,5.46,790.98,30.61666667,Kharif,Poaceae
87596,onion,120,60,65,5.98,157.31,25.83333333,Rabi,Amaryllidaceae
94622,wheat,60,30,30,6.7,15.34,27.276,Rabi,Poaceae
93335,potato,180,60,90,5.04,2169.32,23.73636364,Rabi,Solanaceae
34383,maize,80,40,20,5.6,199.2125,21.3,Kharif,Poaceae
20231,sunflower,50,60,30,5.46,157.31,25.83333333,Zaid,Asteraceae
79571,rice,80,40,40,5.54,98.98,34.92333333,Kharif,Poaceae
53278,coriander,10,20,20,6.62,1426.3,26.73636364,Rabi,Apiaceae
14511,sunflower,50,60,30,5.68,70.11,25.6,Zaid,Asteraceae
56294,onion,120,60,65,6.0,654.34,29.26666667,Rabi,Amaryllidaceae
76869,onion,120,60,65,6.06,34.81,34.66666667,Rabi,Amaryllidaceae
26077,sweetpotato,90,20,120,4.88,1299.26,26.51818182,Rabi,Convolvulaceae
16398,coriander,10,20,20,6.44,884.5,27.65454545,Rabi,Apiaceae
55972,moong,20,40,20,5.42,152.54,22.28,Zaid,Fabaceae
93649,maize,80,40,20,5.36,87.2,23.106,Kharif,Poaceae
64431,barley,70,40,45,5.4,87.2,23.106,Rabi,Poaceae
85624,horsegram,20,60,20,5.94,288.3,25.46,Kharif,Fabaceae
82925,rice,80,40,40,5.34,167.38,23.56,Kharif,Poaceae
7022,onion,120,60,65,6.14,157.31,25.83333333,Rabi,Amaryllidaceae
54038,wheat,60,30,30,6.1,19.38,22.766,Rabi,Poaceae
35566,barley,70,40,45,5.34,73.47,23.562,Rabi,Poaceae
11827,maize,80,40,20,5.64,98.98,34.92333333,Kharif,Poaceae
221,rapeseed,50,40,20,5.18,241.78,1.18,Rabi,Brassicaceae
78188,moong,20,40,20,5.44,654.34,29.26666667,Zaid,Fabaceae
42433,maize,80,40,20,5.32,976.06,25.66666667,Kharif,Poaceae
12687,potato,180,60,90,5.02,421.14,28.50727273,Rabi,Solanaceae
44320,tomato,100,40,90,5.98,1111.68,28.64818182,Zaid,Solanaceae
652,rapeseed,50,40,20,4.86,87.2,23.106,Rabi,Brassicaceae
4034,rapeseed,50,40,20,4.94,75.32,22.676,Rabi,Brassicaceae
30953,potato,180,60,90,5.14,689.88,29.03727273,Rabi,Solanaceae
34514,sunflower,50,60,30,5.32,199.2125,21.3,Zaid,Asteraceae
19847,rice,80,40,40,5.34,664.94,22.03333333,Kharif,Poaceae
60947,rice,80,40,40,5.58,510.05,33.37333333,Kharif,Poaceae
15278,jowar,80,40,40,5.36,1145.22,28.5,Kharif,Poaceae
65992,onion,120,60,65,6.02,1603.2375,22.89090909,Rabi,Amaryllidaceae
50512,rapeseed,50,40,20,4.88,41.3,21.704,Rabi,Brassicaceae
81358,rice,80,40,40,5.56,1997.12,27.0,Kharif,Poaceae
77861,wheat,60,30,30,7.0,152.54,22.28,Rabi,Poaceae
80000,potato,180,60,90,4.88,810.26,29.95636364,Rabi,Solanaceae
6683,jowar,80,40,40,5.58,157.31,25.83333333,Kharif,Poaceae
60672,ragi,50,40,20,5.68,1145.22,28.5,Kharif,Poaceae
51812,jowar,80,40,40,5.46,73.47,23.562,Kharif,Poaceae
90753,moong,20,40,20,5.56,884.5,27.65454545,Zaid,Fabaceae
62374,sunflower,50,60,30,5.68,34.81,34.66666667,Zaid,Asteraceae
47642,wheat,60,30,30,6.8,75.32,22.676,Rabi,Poaceae
12079,sweetpotato,90,20,120,4.88,1026.64,29.18636364,Rabi,Convolvulaceae
33412,rice,80,40,40,5.4,3.94,33.76333333,Kharif,Poaceae
83114,moong,20,40,20,5.42,510.05,33.37333333,Zaid,Fabaceae
60565,rapeseed,50,40,20,5.1,167.38,23.56,Rabi,Brassicaceae
2161,jowar,80,40,40,5.46,607.48,26.36666667,Kharif,Poaceae
43149,maize,80,40,20,5.4,157.31,25.83333333,Kharif,Poaceae
19083,maize,80,40,20,5.52,87.2,23.106,Kharif,Poaceae
78091,moong,20,40,20,5.56,152.54,22.28,Zaid,Fabaceae
74396,rapeseed,50,40,20,5.0,73.47,23.562,Rabi,Brassicaceae
70415,moong,20,40,20,5.38,152.54,22.28,Zaid,Fabaceae
97538,rice,80,40,40,5.36,1145.22,28.5,Kharif,Poaceae
26718,soyabean,20,60,20,5.42,664.94,22.03333333,Kharif,Fabaceae
34655,onion,120,60,65,6.14,1603.2375,22.89090909,Rabi,Amaryllidaceae
82081,jowar,80,40,40,5.4,607.48,26.36666667,Kharif,Poaceae
44551,wheat,60,30,30,7.0,70.11,25.6,Rabi,Poaceae
39066,maize,80,40,20,5.42,75.32,22.676,Kharif,Poaceae
24141,moong,20,40,20,5.38,75.32,22.676,Zaid,Fabaceae
95007,wheat,60,30,30,6.4,122.42,18.58,Rabi,Poaceae
20164,coriander,10,20,20,6.6,1603.2375,22.89090909,Rabi,Apiaceae
68508,rice,80,40,40,5.62,297.66,29.56666667,Kharif,Poaceae
22174,potato,180,60,90,4.9,1426.3,26.73636364,Rabi,Solanaceae
80699,onion,120,60,65,5.86,1246.715,22.6,Rabi,Amaryllidaceae
50134,moong,20,40,20,5.46,1151.02,28.03333333,Zaid,Fabaceae
64129,sunflower,50,60,30,5.38,87.2,23.106,Zaid,Asteraceae
68438,moong,20,40,20,5.32,510.05,33.37333333,Zaid,Fabaceae
24036,rapeseed,50,40,20,4.86,75.32,22.676,Rabi,Brassicaceae
90573,jowar,80,40,40,5.56,884.5,27.65454545,Kharif,Poaceae
86379,rice,80,40,40,5.36,127.68,20.8,Kharif,Poaceae
45662,ragi,50,40,20,5.52,1145.22,28.5,Kharif,Poaceae
38727,onion,120,60,65,6.02,34.81,34.66666667,Rabi,Amaryllidaceae
89174,jowar,80,40,40,5.38,607.48,26.36666667,Kharif,Poaceae
35054,coriander,10,20,20,6.36,1111.68,28.64818182,Rabi,Apiaceae
47613,rapeseed,50,40,20,5.04,75.32,22.676,Rabi,Brassicaceae
79769,rapeseed,50,40,20,4.86,94.02,22.38,Rabi,Brassicaceae
5578,barley,70,40,45,5.6,87.2,23.106,Rabi,Poaceae
30330,maize,80,40,20,5.42,579.75,34.01,Kharif,Poaceae
58599,horsegram,20,60,20,5.86,1246.715,22.6,Kharif,Fabaceae
51308,rice,80,40,40,5.62,1246.715,22.6,Kharif,Poaceae
25462,rice,80,40,40,5.48,98.98,34.92333333,Kharif,Poaceae
37523,sweetpotato,90,20,120,4.94,556.2,28.54545455,Rabi,Convolvulaceae
13438,sunflower,50,60,30,5.62,1246.715,22.6,Zaid,Asteraceae
48592,barley,70,40,45,5.42,152.54,22.28,Rabi,Poaceae
43721,cabbage,100,65,70,6.42,1111.68,28.64818182,Rabi,Brassicaceae
36887,jowar,80,40,40,5.66,1145.22,28.5,Kharif,Poaceae
24342,onion,120,60,65,6.18,1411.78,19.94545455,Rabi,Amaryllidaceae
64742,rice,80,40,40,5.56,1151.02,28.03333333,Kharif,Poaceae
759,sunflower,50,60,30,5.32,87.2,23.106,Zaid,Asteraceae
64448,moong,20,40,20,5.64,98.98,34.92333333,Zaid,Fabaceae
42418,rice,80,40,40,5.4,122.42,18.58,Kharif,Poaceae
44526,maize,80,40,20,5.38,607.48,26.36666667,Kharif,Poaceae
74901,rice,80,40,40,5.58,607.48,26.36666667,Kharif,Poaceae
32226,wheat,60,30,30,7.0,127.68,20.8,Rabi,Poaceae
18189,rice,80,40,40,5.66,1543.76,27.33333333,Kharif,Poaceae
17646,rice,80,40,40,5.32,152.54,22.28,Kharif,Poaceae
63127,horsegram,20,60,20,5.9,152.54,22.28,Kharif,Fabaceae
14564,maize,80,40,20,5.5,607.48,26.36666667,Kharif,Poaceae
94587,jowar,80,40,40,5.58,15.34,27.276,Kharif,Poaceae
58179,wheat,60,30,30,6.12,240.1,10.38,Rabi,Poaceae
43695,sunflower,50,60,30,5.52,1011.49,30.43,Zaid,Asteraceae
71646,rice,80,40,40,5.68,98.98,34.92333333,Kharif,Poaceae
78920,potato,180,60,90,4.88,2169.32,23.73636364,Rabi,Solanaceae
5449,wheat,60,30,30,6.12,127.68,20.8,Rabi,Poaceae
30047,moong,20,40,20,5.36,770.44,28.68,Zaid,Fabaceae
11172,rapeseed,50,40,20,4.9,288.3,25.46,Rabi,Brassicaceae
32584,maize,80,40,20,5.38,840.46,33.58333333,Kharif,Poaceae
99026,maize,80,40,20,5.52,34.81,34.66666667,Kharif,Poaceae
92709,sunflower,50,60,30,5.44,1166.94,28.33333333,Zaid,Asteraceae
